communication_id,campaign_id,communication_type,client_id,send_datetime,send_date,send_hour,timing_period,experiment_group,send_status
COM00000282,CMP0001,email,C002519,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000283,CMP0001,email,C008267,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000284,CMP0001,email,C001594,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000285,CMP0001,email,C001067,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000286,CMP0001,email,C008328,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000287,CMP0001,email,C005295,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000288,CMP0001,email,C005338,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000289,CMP0001,email,C002482,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000290,CMP0001,email,C005921,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000291,CMP0001,email,C002503,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000292,CMP0001,email,C004497,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000293,CMP0001,email,C006316,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000294,CMP0001,email,C004446,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000295,CMP0001,email,C000963,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000296,CMP0001,email,C005856,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000297,CMP0001,email,C003427,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000298,CMP0001,email,C000018,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000299,CMP0001,email,C007864,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000300,CMP0001,email,C001210,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000301,CMP0001,email,C004353,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000302,CMP0001,email,C005140,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000303,CMP0001,email,C007400,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000304,CMP0001,email,C000105,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000305,CMP0001,email,C001911,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000306,CMP0001,email,C002892,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000307,CMP0001,email,C001999,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000308,CMP0001,email,C002699,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000309,CMP0001,email,C002034,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000310,CMP0001,email,C007529,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000311,CMP0001,email,C006062,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000312,CMP0001,email,C005967,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000313,CMP0001,email,C008163,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000314,CMP0001,email,C000478,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000315,CMP0001,email,C002889,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000316,CMP0001,email,C005392,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000317,CMP0001,email,C007032,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000318,CMP0001,email,C000508,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000319,CMP0001,email,C001996,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000320,CMP0001,email,C007514,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000321,CMP0001,email,C000175,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000322,CMP0001,email,C002870,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000323,CMP0001,email,C004640,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000324,CMP0001,email,C006202,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000325,CMP0001,email,C000937,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000326,CMP0001,email,C003224,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000327,CMP0001,email,C007162,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000328,CMP0001,email,C008312,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000329,CMP0001,email,C003001,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000330,CMP0001,email,C008111,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000331,CMP0001,email,C006586,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000332,CMP0001,email,C003558,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000333,CMP0001,email,C001118,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000334,CMP0001,email,C000255,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000335,CMP0001,email,C007573,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000336,CMP0001,email,C006673,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000337,CMP0001,email,C003898,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000338,CMP0001,email,C002311,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000339,CMP0001,email,C002363,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000340,CMP0001,email,C003343,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000341,CMP0001,email,C005536,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000342,CMP0001,email,C003920,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000343,CMP0001,email,C003638,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000344,CMP0001,email,C001183,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000345,CMP0001,email,C003992,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000346,CMP0001,email,C004293,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000347,CMP0001,email,C003312,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000348,CMP0001,email,C007745,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000349,CMP0001,email,C007768,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000350,CMP0001,email,C007318,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000351,CMP0001,email,C006459,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000352,CMP0001,email,C005030,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000353,CMP0001,email,C003592,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000354,CMP0001,email,C001294,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000355,CMP0001,email,C003379,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000356,CMP0001,email,C005374,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000357,CMP0001,email,C000866,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000358,CMP0001,email,C000801,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000359,CMP0001,email,C006121,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000360,CMP0001,email,C000580,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000361,CMP0001,email,C006558,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000362,CMP0001,email,C007788,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000363,CMP0001,email,C000327,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000364,CMP0001,email,C006600,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000365,CMP0001,email,C008268,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000366,CMP0001,email,C000889,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000367,CMP0001,email,C000460,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000368,CMP0001,email,C008340,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000369,CMP0001,email,C002168,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000370,CMP0001,email,C008307,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000371,CMP0001,email,C001837,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000372,CMP0001,email,C006664,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000373,CMP0001,email,C005891,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000374,CMP0001,email,C007891,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000375,CMP0001,email,C006793,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000376,CMP0001,email,C006205,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000377,CMP0001,email,C007860,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000378,CMP0001,email,C006849,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000379,CMP0001,email,C000670,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000380,CMP0001,email,C001812,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000381,CMP0001,email,C002715,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000382,CMP0001,email,C000311,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000383,CMP0001,email,C006773,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000384,CMP0001,email,C003137,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000385,CMP0001,email,C003236,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000386,CMP0001,email,C000079,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000387,CMP0001,email,C008096,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000388,CMP0001,email,C000583,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000389,CMP0001,email,C004282,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000390,CMP0001,email,C001356,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000391,CMP0001,email,C006640,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000392,CMP0001,email,C005356,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000393,CMP0001,email,C002351,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000394,CMP0001,email,C005271,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000395,CMP0001,email,C004749,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000396,CMP0001,email,C008112,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000397,CMP0001,email,C008053,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000398,CMP0001,email,C002724,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000399,CMP0001,email,C007467,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000400,CMP0001,email,C007077,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000401,CMP0001,email,C000432,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000402,CMP0001,email,C005456,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000403,CMP0001,email,C000880,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000404,CMP0001,email,C003237,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000405,CMP0001,email,C000213,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000406,CMP0001,email,C001958,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000407,CMP0001,email,C007618,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000408,CMP0001,email,C004423,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000409,CMP0001,email,C005978,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000410,CMP0001,email,C004334,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000411,CMP0001,email,C007127,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000412,CMP0001,email,C007926,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000413,CMP0001,email,C000260,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000414,CMP0001,email,C007281,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000415,CMP0001,email,C007918,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000416,CMP0001,email,C005418,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000417,CMP0001,email,C002235,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000418,CMP0001,email,C001595,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000419,CMP0001,email,C002832,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000420,CMP0001,email,C007626,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000421,CMP0001,email,C006320,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000422,CMP0001,email,C005610,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000423,CMP0001,email,C003025,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000424,CMP0001,email,C005708,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000425,CMP0001,email,C004775,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000426,CMP0001,email,C004041,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000427,CMP0001,email,C004764,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000428,CMP0001,email,C004152,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000429,CMP0001,email,C006107,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000430,CMP0001,email,C003979,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000431,CMP0001,email,C003656,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000432,CMP0001,email,C004978,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000433,CMP0001,email,C005084,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000434,CMP0001,email,C006672,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000435,CMP0001,email,C003008,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000436,CMP0001,email,C000920,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000437,CMP0001,email,C002959,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000438,CMP0001,email,C003488,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000439,CMP0001,email,C001284,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000440,CMP0001,email,C008140,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000441,CMP0001,email,C008265,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000442,CMP0001,email,C005793,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000443,CMP0001,email,C005036,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000444,CMP0001,email,C001397,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000445,CMP0001,email,C005372,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000446,CMP0001,email,C001542,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000447,CMP0001,email,C005699,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000448,CMP0001,email,C007001,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000449,CMP0001,email,C000136,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000450,CMP0001,email,C008330,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000451,CMP0001,email,C004940,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000452,CMP0001,email,C002440,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000453,CMP0001,email,C004759,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000454,CMP0001,email,C002321,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000455,CMP0001,email,C002932,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000456,CMP0001,email,C007696,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000457,CMP0001,email,C001931,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000458,CMP0001,email,C002313,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000459,CMP0001,email,C004168,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000460,CMP0001,email,C008076,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000461,CMP0001,email,C004123,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000462,CMP0001,email,C002951,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000463,CMP0001,email,C001184,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000464,CMP0001,email,C002530,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000465,CMP0001,email,C004522,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000466,CMP0001,email,C008289,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000467,CMP0001,email,C004941,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000468,CMP0001,email,C005619,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000469,CMP0001,email,C002575,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000470,CMP0001,email,C001267,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000471,CMP0001,email,C000764,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000472,CMP0001,email,C006589,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000473,CMP0001,email,C008293,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000474,CMP0001,email,C007508,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000475,CMP0001,email,C002350,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000476,CMP0001,email,C005297,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000477,CMP0001,email,C001863,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000478,CMP0001,email,C001617,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000479,CMP0001,email,C005889,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
COM00000480,CMP0001,email,C002695,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000481,CMP0001,email,C008003,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000482,CMP0001,email,C001968,2025-11-01 18:15:00,2025-11-01,18,evening,test,sent
COM00000483,CMP0001,email,C000106,2025-11-01 18:15:00,2025-11-01,18,evening,control,holdout_control
