order_id,session_id,client_id,address_id,store_id,city,platform,order_created_at,order_date,delivery_slot_start,items_count,gross_merchandise_value,discount_type,discount_amount,delivery_fee,service_fee,paid_amount,payment_method,campaign_id,experiment_group,is_marketing_touched
O000000023,SESS000000140,C006717,A0001725,S061,Москва,web,2025-11-01 19:41:05,2025-11-01,2025-11-01 13:00:00,15,4849.72,none,0.0,199,0.0,5048.72,card,,no_campaign,0
O000000033,SESS000000185,C007146,A0013456,S070,Санкт-Петербург,web,2025-11-01 19:44:12,2025-11-01,2025-11-01 15:00:00,8,2877.71,percent,431.66,99,57.55,2602.6,card,,no_campaign,0
O000000117,SESS000000664,C002222,A0012621,S013,Санкт-Петербург,ios,2025-11-01 19:54:01,2025-11-01,2025-11-01 11:00:00,6,2151.23,none,0.0,199,43.02,2393.25,card,,no_campaign,0
O000000179,SESS000000923,C000050,A0004608,S033,Москва,ios,2025-11-01 19:54:33,2025-11-01,2025-11-01 13:00:00,4,2644.87,none,0.0,99,39.67,2783.54,card,,no_campaign,0
O000000174,SESS000000895,C002060,A0006670,S004,Санкт-Петербург,web,2025-11-01 19:56:26,2025-11-01,2025-11-01 17:00:00,11,2289.93,none,0.0,0,34.35,2324.28,card,,no_campaign,0
O000000145,SESS000000797,C008048,A0014922,S007,Москва,ios,2025-11-01 20:02:33,2025-11-01,2025-11-01 21:00:00,9,4330.31,none,0.0,0,64.95,4395.26,card,,no_campaign,0
O000000166,SESS000000860,C005830,A0004681,S055,Санкт-Петербург,ios,2025-11-01 20:08:10,2025-11-01,2025-11-01 10:00:00,12,4216.68,none,0.0,0,63.25,4279.93,card,,no_campaign,0
O000000100,SESS000000589,C006676,A0012251,S017,Екатеринбург,android,2025-11-01 20:08:43,2025-11-01,2025-11-01 17:00:00,6,1724.41,none,0.0,99,0.0,1823.41,card,,no_campaign,0
O000000175,SESS000000902,C005565,A0008514,S015,Новосибирск,android,2025-11-01 20:15:51,2025-11-01,2025-11-01 16:00:00,3,3024.63,none,0.0,99,45.37,3169.0,card,,no_campaign,0
O000000135,SESS000000752,C005997,A0010352,S057,Москва,android,2025-11-01 20:20:56,2025-11-01,2025-11-01 19:00:00,13,4853.18,none,0.0,0,72.8,4925.98,card,,no_campaign,0
O000000150,SESS000000816,C005764,A0013806,S057,Москва,android,2025-11-01 20:22:25,2025-11-01,2025-11-01 12:00:00,12,3925.76,percent,274.8,149,58.89,3858.84,card,,no_campaign,0
O000000105,SESS000000608,C000200,A0009212,S003,Казань,android,2025-11-01 20:23:56,2025-11-01,2025-11-01 19:00:00,12,1542.97,none,0.0,149,23.14,1715.11,card,,no_campaign,0
O000000160,SESS000000837,C006111,A0005168,S035,Новосибирск,ios,2025-11-01 20:26:08,2025-11-01,2025-11-01 22:00:00,13,3258.78,none,0.0,99,48.88,3406.66,card,,no_campaign,0
O000000030,SESS000000173,C004337,A0011357,S063,Санкт-Петербург,web,2025-11-01 20:29:54,2025-11-01,2025-11-01 22:00:00,9,3107.33,none,0.0,149,46.61,3302.94,card,,no_campaign,0
O000000059,SESS000000343,C006796,A0006243,S050,Москва,android,2025-11-01 20:33:33,2025-11-01,2025-11-01 21:00:00,6,1181.15,none,0.0,149,0.0,1330.15,card,,no_campaign,0
O000000122,SESS000000694,C007391,A0012140,S020,Санкт-Петербург,ios,2025-11-01 20:48:11,2025-11-01,2025-11-01 20:00:00,7,2088.72,none,0.0,99,31.33,2219.05,card,,no_campaign,0
O000000055,SESS000000307,C005318,A0011184,S014,Новосибирск,android,2025-11-01 20:50:41,2025-11-01,2025-11-01 17:00:00,3,6419.56,none,0.0,99,96.29,6614.85,cash,CMP0001,test,1
O000000024,SESS000000144,C004635,A0009566,S022,Москва,android,2025-11-01 21:03:07,2025-11-01,2025-11-01 17:00:00,7,2412.33,none,0.0,149,36.18,2597.51,card,,no_campaign,0
O000000125,SESS000000704,C005310,A0001306,S069,Екатеринбург,ios,2025-11-01 21:03:53,2025-11-01,2025-11-01 22:00:00,10,2258.89,none,0.0,149,33.88,2441.77,card,,no_campaign,0
O000000081,SESS000000489,C002561,A0010018,S012,Казань,android,2025-11-01 21:09:58,2025-11-01,2025-11-01 12:00:00,8,1832.94,none,0.0,199,0.0,2031.94,card,,no_campaign,0
O000000172,SESS000000884,C006928,A0003472,S062,Санкт-Петербург,ios,2025-11-01 21:10:43,2025-11-01,2025-11-01 13:00:00,7,3151.92,none,0.0,99,63.04,3313.96,card,,no_campaign,0
O000000031,SESS000000179,C006953,A0014283,S054,Москва,web,2025-11-01 21:13:03,2025-11-01,2025-11-01 10:00:00,4,1619.25,none,0.0,99,0.0,1718.25,cash,,no_campaign,0
O000000003,SESS000000013,C005136,A0011486,S040,Москва,android,2025-11-01 21:20:03,2025-11-01,2025-11-01 14:00:00,7,2909.14,none,0.0,199,43.64,3151.78,card,,no_campaign,0
O000000015,SESS000000120,C002272,A0012682,S024,Москва,android,2025-11-01 21:20:42,2025-11-01,2025-11-01 14:00:00,5,5000.48,percent,350.03,99,100.01,4849.45,sbp,,no_campaign,0
O000000092,SESS000000534,C001483,A0011502,S049,Санкт-Петербург,ios,2025-11-01 21:26:37,2025-11-01,2025-11-01 10:00:00,14,3064.56,none,0.0,149,61.29,3274.85,card,,no_campaign,0
O000000006,SESS000000036,C004469,A0012873,S023,Новосибирск,android,2025-11-01 21:37:52,2025-11-01,2025-11-01 18:00:00,6,4159.3,none,0.0,149,0.0,4308.3,card,,no_campaign,0
O000000097,SESS000000571,C001086,A0004880,S020,Москва,android,2025-11-01 21:39:01,2025-11-01,2025-11-01 11:00:00,8,1127.31,none,0.0,99,0.0,1226.31,card,,no_campaign,0
O000000119,SESS000000672,C001241,A0011391,S030,Екатеринбург,ios,2025-11-01 21:43:48,2025-11-01,2025-11-01 13:00:00,12,4857.74,none,0.0,199,72.87,5129.61,card,CMP0001,control,1
O000000161,SESS000000840,C008157,A0008055,S016,Санкт-Петербург,android,2025-11-01 21:53:50,2025-11-01,2025-11-01 22:00:00,11,5015.06,fixed_amount,300.0,149,100.3,4964.36,card,,no_campaign,0
O000000058,SESS000000332,C000272,A0002196,S078,Казань,ios,2025-11-01 21:56:43,2025-11-01,2025-11-01 13:00:00,11,5365.66,fixed_amount,150.0,99,107.31,5421.97,card,CMP0001,control,1
O000000009,SESS000000069,C007611,A0007905,S034,Москва,ios,2025-11-01 22:05:14,2025-11-01,2025-11-01 15:00:00,18,1329.07,percent,93.04,99,0.0,1335.04,card,,no_campaign,0
O000000132,SESS000000732,C003069,A0006304,S045,Москва,ios,2025-11-01 22:22:02,2025-11-01,2025-11-01 17:00:00,12,2645.17,fixed_amount,150.0,149,39.68,2683.85,card,,no_campaign,0
O000000096,SESS000000565,C006646,A0007387,S013,Москва,web,2025-11-01 22:22:21,2025-11-01,2025-11-01 16:00:00,11,2750.55,none,0.0,199,41.26,2990.81,card,,no_campaign,0
O000000070,SESS000000419,C006914,A0014177,S038,Москва,ios,2025-11-01 22:31:50,2025-11-01,2025-11-01 14:00:00,11,1753.12,none,0.0,99,26.3,1878.42,sbp,,no_campaign,0
O000000153,SESS000000821,C004762,A0013763,S054,Новосибирск,ios,2025-11-01 22:36:19,2025-11-01,2025-11-01 12:00:00,11,2543.39,none,0.0,149,50.87,2743.26,card,,no_campaign,0
O000000154,SESS000000827,C001955,A0005322,S009,Новосибирск,android,2025-11-01 22:47:27,2025-11-01,2025-11-01 11:00:00,8,1674.65,none,0.0,149,25.12,1848.77,card,,no_campaign,0
O000000025,SESS000000147,C004101,A0012041,S049,Санкт-Петербург,ios,2025-11-01 22:52:09,2025-11-01,2025-11-01 15:00:00,18,2740.91,percent,191.86,199,0.0,2748.05,card,,no_campaign,0
O000000120,SESS000000683,C000240,A0010667,S069,Москва,android,2025-11-01 22:54:45,2025-11-01,2025-11-01 12:00:00,9,2736.57,none,0.0,99,54.73,2890.3,sbp,,no_campaign,0
O000000041,SESS000000234,C005472,A0007572,S072,Москва,android,2025-11-01 22:58:26,2025-11-01,2025-11-01 13:00:00,21,3671.42,none,0.0,149,73.43,3893.85,card,,no_campaign,0
O000000045,SESS000000259,C002852,A0002808,S001,Москва,ios,2025-11-01 23:16:50,2025-11-01,2025-11-01 17:00:00,10,3696.47,percent,369.65,0,73.93,3400.75,card,,no_campaign,0
O000000126,SESS000000712,C003126,A0003543,S013,Санкт-Петербург,ios,2025-11-01 23:18:36,2025-11-01,2025-11-01 12:00:00,14,3967.36,none,0.0,149,59.51,4175.87,card,,no_campaign,0
O000000152,SESS000000819,C002289,A0005369,S038,Москва,android,2025-11-01 23:19:18,2025-11-01,2025-11-01 15:00:00,12,2220.76,none,0.0,149,33.31,2403.07,cash,,no_campaign,0
O000000027,SESS000000153,C008251,A0004567,S046,Новосибирск,android,2025-11-01 23:55:49,2025-11-01,2025-11-01 10:00:00,10,3903.96,none,0.0,149,58.56,4111.52,card,,no_campaign,0
O000000061,SESS000000348,C003500,A0004115,S024,Санкт-Петербург,ios,2025-11-02 00:07:07,2025-11-01,2025-11-01 12:00:00,10,4180.43,none,0.0,99,83.61,4363.04,card,,no_campaign,0
O000000219,SESS000001137,C007624,A0005031,S079,Санкт-Петербург,ios,2025-11-02 08:13:22,2025-11-02,2025-11-02 11:00:00,10,3560.32,none,0.0,99,53.4,3712.72,card,,no_campaign,0
O000000299,SESS000001720,C006433,A0007698,S029,Екатеринбург,android,2025-11-02 08:57:33,2025-11-02,2025-11-02 19:00:00,10,2186.94,fixed_amount,150.0,0,0.0,2036.94,sbp,,no_campaign,0
O000000269,SESS000001504,C004636,A0012332,S059,Новосибирск,web,2025-11-02 09:02:31,2025-11-02,2025-11-02 14:00:00,10,1323.65,fixed_amount,150.0,149,26.47,1349.12,sbp,,no_campaign,0
O000000189,SESS000000947,C006279,A0014546,S057,Екатеринбург,android,2025-11-02 09:16:15,2025-11-02,2025-11-02 14:00:00,9,1782.18,none,0.0,199,26.73,2007.91,sbp,,no_campaign,0
O000000267,SESS000001493,C006480,A0003421,S078,Москва,android,2025-11-02 09:24:14,2025-11-02,2025-11-02 11:00:00,15,1711.67,none,0.0,199,0.0,1910.67,card,,no_campaign,0
O000000294,SESS000001700,C003987,A0011032,S043,Москва,ios,2025-11-02 09:53:18,2025-11-02,2025-11-02 15:00:00,10,2169.08,fixed_amount,200.0,99,32.54,2100.62,card,,no_campaign,0
O000000263,SESS000001473,C003556,A0010635,S031,Санкт-Петербург,android,2025-11-02 09:53:50,2025-11-02,2025-11-02 13:00:00,18,6703.92,none,0.0,99,0.0,6802.92,card,,no_campaign,0
O000000287,SESS000001634,C006701,A0009394,S018,Санкт-Петербург,android,2025-11-02 09:58:38,2025-11-02,2025-11-02 11:00:00,9,2712.23,none,0.0,199,0.0,2911.23,card,,no_campaign,0
O000000262,SESS000001470,C001680,A0003458,S032,Санкт-Петербург,android,2025-11-02 10:00:54,2025-11-02,2025-11-02 17:00:00,11,2392.68,none,0.0,0,0.0,2392.68,card,,no_campaign,0
O000000275,SESS000001544,C002888,A0002058,S053,Москва,android,2025-11-02 10:05:00,2025-11-02,2025-11-02 16:00:00,12,2624.8,none,0.0,149,52.5,2826.3,card,,no_campaign,0
O000000183,SESS000000931,C003438,A0010094,S046,Санкт-Петербург,ios,2025-11-02 10:29:01,2025-11-02,2025-11-02 14:00:00,7,2280.32,none,0.0,99,0.0,2379.32,card,,no_campaign,0
O000000271,SESS000001512,C004998,A0007400,S038,Москва,ios,2025-11-02 10:47:43,2025-11-02,2025-11-02 20:00:00,8,4385.05,percent,438.5,99,87.7,4133.24,sbp,,no_campaign,0
O000000181,SESS000000928,C003889,A0005459,S002,Санкт-Петербург,web,2025-11-02 10:59:05,2025-11-02,2025-11-02 10:00:00,7,1087.57,none,0.0,99,0.0,1186.57,card,,no_campaign,0
O000000259,SESS000001455,C001053,A0005744,S006,Новосибирск,android,2025-11-02 11:05:57,2025-11-02,2025-11-02 18:00:00,11,3875.4,percent,271.28,99,58.13,3761.25,card,,no_campaign,0
O000000221,SESS000001152,C007056,A0002188,S075,Москва,android,2025-11-02 11:35:04,2025-11-02,2025-11-02 18:00:00,16,1875.14,fixed_amount,150.0,149,28.13,1902.27,card,,no_campaign,0
O000000295,SESS000001704,C000685,A0000159,S035,Новосибирск,android,2025-11-02 11:42:02,2025-11-02,2025-11-02 19:00:00,5,3960.91,none,0.0,149,79.22,4189.13,cash,,no_campaign,0
O000000273,SESS000001527,C004559,A0005259,S039,Новосибирск,android,2025-11-02 11:49:00,2025-11-02,2025-11-02 10:00:00,10,1404.27,none,0.0,99,21.06,1524.33,card,,no_campaign,0
O000000293,SESS000001694,C006507,A0011478,S009,Казань,ios,2025-11-02 11:51:03,2025-11-02,2025-11-02 13:00:00,16,2119.63,none,0.0,99,31.79,2250.42,card,,no_campaign,0
O000000228,SESS000001214,C001456,A0004294,S068,Новосибирск,ios,2025-11-02 11:55:21,2025-11-02,2025-11-02 15:00:00,12,1822.32,free_delivery,0.0,0,0.0,1822.32,card,,no_campaign,0
O000000211,SESS000001091,C001693,A0014408,S002,Москва,ios,2025-11-02 12:08:00,2025-11-02,2025-11-02 21:00:00,11,5563.33,none,0.0,0,111.27,5674.6,card,,no_campaign,0
O000000251,SESS000001412,C002481,A0012820,S077,Москва,android,2025-11-02 12:36:14,2025-11-02,2025-11-02 11:00:00,13,1345.14,none,0.0,149,26.9,1521.04,card,,no_campaign,0
O000000193,SESS000000957,C005129,A0004221,S011,Москва,web,2025-11-02 12:37:25,2025-11-02,2025-11-02 20:00:00,6,3049.52,none,0.0,99,45.74,3194.26,card,,no_campaign,0
O000000268,SESS000001498,C006163,A0000098,S043,Москва,ios,2025-11-02 12:40:15,2025-11-02,2025-11-02 10:00:00,15,2224.6,none,0.0,149,33.37,2406.97,card,,no_campaign,0
O000000217,SESS000001131,C002525,A0003482,S048,Казань,android,2025-11-02 12:46:28,2025-11-02,2025-11-02 15:00:00,10,2222.04,none,0.0,149,44.44,2415.48,sbp,,no_campaign,0
O000000249,SESS000001399,C001872,A0002374,S005,Москва,web,2025-11-02 12:56:40,2025-11-02,2025-11-02 20:00:00,8,3624.89,none,0.0,0,72.5,3697.39,cash,,no_campaign,0
O000000197,SESS000000980,C007840,A0000760,S034,Екатеринбург,ios,2025-11-02 13:05:38,2025-11-02,2025-11-02 21:00:00,8,2823.25,percent,141.16,199,42.35,2923.43,card,,no_campaign,0
O000000213,SESS000001119,C000618,A0004571,S037,Москва,web,2025-11-02 13:11:32,2025-11-02,2025-11-02 14:00:00,7,879.22,none,0.0,149,0.0,1028.22,card,,no_campaign,0
O000000243,SESS000001344,C003244,A0003008,S019,Санкт-Петербург,web,2025-11-02 13:15:09,2025-11-02,2025-11-02 20:00:00,9,7002.41,none,0.0,199,105.04,7306.45,card,,no_campaign,0
O000000194,SESS000000960,C003994,A0004424,S045,Москва,ios,2025-11-02 13:28:03,2025-11-02,2025-11-02 16:00:00,10,3277.9,none,0.0,149,49.17,3476.07,card,,no_campaign,0
O000000191,SESS000000950,C004173,A0012525,S043,Москва,android,2025-11-02 13:34:20,2025-11-02,2025-11-02 18:00:00,8,1644.38,fixed_amount,200.0,149,24.67,1618.05,card,,no_campaign,0
O000000227,SESS000001198,C004689,A0008340,S013,Санкт-Петербург,web,2025-11-02 13:50:18,2025-11-02,2025-11-02 12:00:00,10,2986.76,none,0.0,0,44.8,3031.56,sbp,,no_campaign,0
O000000207,SESS000001058,C006170,A0011130,S015,Москва,ios,2025-11-02 13:53:11,2025-11-02,2025-11-02 19:00:00,12,2763.85,none,0.0,0,41.46,2805.31,card,,no_campaign,0
O000000309,SESS000001772,C005791,A0008502,S038,Москва,android,2025-11-02 14:08:27,2025-11-02,2025-11-02 13:00:00,13,2424.35,none,0.0,99,48.49,2571.84,cash,,no_campaign,0
O000000256,SESS000001444,C005484,A0014160,S050,Санкт-Петербург,ios,2025-11-02 14:15:15,2025-11-02,2025-11-02 11:00:00,15,2697.41,percent,269.74,149,40.46,2617.13,cash,,no_campaign,0
O000000230,SESS000001227,C003871,A0003103,S015,Москва,ios,2025-11-02 14:27:45,2025-11-02,2025-11-02 18:00:00,10,2473.41,none,0.0,0,0.0,2473.41,sbp,,no_campaign,0
O000000308,SESS000001765,C007771,A0013851,S054,Москва,ios,2025-11-02 14:28:12,2025-11-02,2025-11-02 10:00:00,18,2765.23,none,0.0,199,55.3,3019.53,card,,no_campaign,0
O000000202,SESS000001020,C006822,A0005316,S021,Санкт-Петербург,android,2025-11-02 14:31:18,2025-11-02,2025-11-02 12:00:00,10,2479.76,none,0.0,99,37.2,2615.96,card,,no_campaign,0
O000000186,SESS000000938,C006773,A0011779,S006,Санкт-Петербург,ios,2025-11-02 14:46:05,2025-11-02,2025-11-02 19:00:00,9,3064.69,fixed_amount,300.0,99,45.97,2909.66,sbp,,no_campaign,0
O000000222,SESS000001153,C008181,A0007941,S012,Москва,web,2025-11-02 14:54:51,2025-11-02,2025-11-02 18:00:00,7,5906.22,none,0.0,149,0.0,6055.22,card,,no_campaign,0
O000000260,SESS000001459,C002950,A0000210,S015,Новосибирск,web,2025-11-02 14:59:20,2025-11-02,2025-11-02 18:00:00,14,2555.8,none,0.0,0,51.12,2606.92,card,,no_campaign,0
O000000188,SESS000000940,C007751,A0006880,S010,Москва,ios,2025-11-02 15:07:24,2025-11-02,2025-11-02 12:00:00,10,1834.52,none,0.0,99,36.69,1970.21,card,,no_campaign,0
O000000220,SESS000001138,C006535,A0010571,S012,Москва,android,2025-11-02 15:16:49,2025-11-02,2025-11-02 19:00:00,9,2282.33,none,0.0,99,0.0,2381.33,card,,no_campaign,0
O000000224,SESS000001173,C001111,A0010160,S080,Казань,android,2025-11-02 15:18:08,2025-11-02,2025-11-02 21:00:00,13,3178.72,percent,317.87,149,47.68,3057.53,sbp,,no_campaign,0
O000000283,SESS000001623,C002186,A0003780,S058,Новосибирск,ios,2025-11-02 15:21:13,2025-11-02,2025-11-02 19:00:00,11,1942.78,percent,135.99,199,38.86,2044.65,card,,no_campaign,0
O000000300,SESS000001722,C007873,A0001831,S059,Новосибирск,ios,2025-11-02 15:21:57,2025-11-02,2025-11-02 12:00:00,11,1974.68,percent,138.23,149,0.0,1985.46,card,,no_campaign,0
O000000182,SESS000000930,C000800,A0001223,S060,Новосибирск,ios,2025-11-02 15:25:13,2025-11-02,2025-11-02 18:00:00,7,2412.62,none,0.0,149,48.25,2609.87,cash,,no_campaign,0
O000000184,SESS000000932,C008278,A0014251,S057,Москва,web,2025-11-02 15:54:33,2025-11-02,2025-11-02 17:00:00,16,2580.19,none,0.0,99,51.6,2730.79,card,,no_campaign,0
O000000285,SESS000001630,C001837,A0006957,S074,Москва,ios,2025-11-02 16:03:55,2025-11-02,2025-11-02 20:00:00,8,2302.73,percent,230.27,149,34.54,2256.0,card,,no_campaign,0
O000000180,SESS000000924,C000674,A0002438,S031,Санкт-Петербург,ios,2025-11-02 16:04:34,2025-11-02,2025-11-02 10:00:00,12,2091.26,none,0.0,149,41.83,2282.09,card,,no_campaign,0
O000000261,SESS000001469,C001007,A0012106,S004,Санкт-Петербург,ios,2025-11-02 16:05:29,2025-11-02,2025-11-02 11:00:00,11,2258.62,none,0.0,99,45.17,2402.79,card,,no_campaign,0
O000000253,SESS000001423,C001598,A0010668,S024,Москва,android,2025-11-02 16:06:59,2025-11-02,2025-11-02 12:00:00,15,2486.29,none,0.0,99,37.29,2622.58,card,,no_campaign,0
O000000274,SESS000001528,C002072,A0006752,S024,Москва,android,2025-11-02 16:08:54,2025-11-02,2025-11-02 11:00:00,5,1333.27,none,0.0,199,20.0,1552.27,card,,no_campaign,0
O000000272,SESS000001525,C002845,A0013477,S068,Санкт-Петербург,ios,2025-11-02 16:10:08,2025-11-02,2025-11-02 16:00:00,20,4934.46,none,0.0,99,98.69,5132.15,card,,no_campaign,0
O000000226,SESS000001194,C002717,A0012882,S005,Санкт-Петербург,android,2025-11-02 16:10:57,2025-11-02,2025-11-02 17:00:00,9,2119.3,percent,211.93,149,31.79,2088.16,card,,no_campaign,0
O000000235,SESS000001266,C002383,A0007022,S055,Екатеринбург,ios,2025-11-02 16:32:23,2025-11-02,2025-11-02 16:00:00,9,3023.22,fixed_amount,150.0,99,45.35,3017.57,card,,no_campaign,0
O000000192,SESS000000953,C003201,A0013173,S066,Санкт-Петербург,ios,2025-11-02 16:38:45,2025-11-02,2025-11-02 15:00:00,6,2340.42,none,0.0,149,46.81,2536.23,sbp,,no_campaign,0
O000000257,SESS000001450,C003360,A0011132,S065,Санкт-Петербург,android,2025-11-02 16:48:06,2025-11-02,2025-11-02 19:00:00,9,3674.72,percent,257.23,99,0.0,3516.49,cash,,no_campaign,0
O000000208,SESS000001059,C004228,A0002178,S029,Санкт-Петербург,android,2025-11-02 16:59:13,2025-11-02,2025-11-02 13:00:00,9,3197.08,none,0.0,149,47.96,3394.04,card,,no_campaign,0
O000000216,SESS000001128,C004021,A0000967,S034,Москва,ios,2025-11-02 17:00:20,2025-11-02,2025-11-02 13:00:00,7,964.26,none,0.0,0,19.29,983.55,card,,no_campaign,0
O000000212,SESS000001115,C008217,A0007493,S001,Санкт-Петербург,ios,2025-11-02 17:08:21,2025-11-02,2025-11-02 10:00:00,14,3097.36,none,0.0,99,0.0,3196.36,card,,no_campaign,0
O000000225,SESS000001175,C002103,A0002669,S079,Москва,android,2025-11-02 17:14:16,2025-11-02,2025-11-02 20:00:00,6,3521.85,none,0.0,149,52.83,3723.68,card,,no_campaign,0
O000000305,SESS000001747,C003813,A0000496,S054,Москва,ios,2025-11-02 17:19:06,2025-11-02,2025-11-02 10:00:00,8,2363.53,free_delivery,0.0,0,35.45,2398.98,sbp,,no_campaign,0
O000000190,SESS000000948,C004700,A0000158,S039,Новосибирск,ios,2025-11-02 17:30:32,2025-11-02,2025-11-02 13:00:00,6,2770.31,none,0.0,149,41.55,2960.86,card,,no_campaign,0
O000000232,SESS000001247,C004497,A0014235,S011,Москва,android,2025-11-02 17:31:35,2025-11-02,2025-11-02 12:00:00,14,3257.77,none,0.0,99,48.87,3405.64,card,,no_campaign,0
O000000289,SESS000001653,C005178,A0012763,S029,Москва,web,2025-11-02 17:33:32,2025-11-02,2025-11-02 10:00:00,10,3807.58,free_delivery,0.0,0,57.11,3864.69,card,,no_campaign,0
O000000279,SESS000001590,C003798,A0008027,S048,Москва,android,2025-11-02 17:37:56,2025-11-02,2025-11-02 12:00:00,11,2782.01,none,0.0,99,0.0,2881.01,cash,,no_campaign,0
O000000280,SESS000001597,C000190,A0014960,S001,Москва,ios,2025-11-02 17:38:26,2025-11-02,2025-11-02 15:00:00,12,3962.72,none,0.0,99,59.44,4121.16,card,,no_campaign,0
O000000312,SESS000001787,C005899,A0012399,S070,Новосибирск,android,2025-11-02 17:44:25,2025-11-02,2025-11-02 12:00:00,12,1458.23,none,0.0,149,0.0,1607.23,card,,no_campaign,0
O000000265,SESS000001479,C001862,A0011504,S006,Санкт-Петербург,web,2025-11-02 17:45:56,2025-11-02,2025-11-02 11:00:00,10,2971.45,none,0.0,99,59.43,3129.88,sbp,,no_campaign,0
